label,image
6_8,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_6_8.svg
7_1,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_7_1.svg
7_2,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_7_2.svg
7_3,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_7_3.svg
7_4,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_7_4.svg
7_5,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_7_5.svg
7_6,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_7_6.svg
7_7,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_7_7.svg
7_8,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_7_8.svg
8_1,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_8_1.svg
8_2,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_8_2.svg
8_3,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_8_3.svg
8_4,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_8_4.svg
8_5,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_8_5.svg
8_6,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_8_6.svg
8_7,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_8_7.svg
8_8,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_8_8.svg
9_1,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_9_1.svg
9_2,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_9_2.svg
9_3,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_9_3.svg
9_4,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_9_4.svg
9_5,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_9_5.svg
9_6,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_9_6.svg
9_7,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_9_7.svg
9_8,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_9_8.svg
10_1,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_10_1.svg
10_2,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_10_2.svg
10_3,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_10_3.svg
10_4,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_10_4.svg
10_5,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_10_5.svg
10_6,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_10_6.svg
10_7,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_10_7.svg
10_8,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_10_8.svg
11_1,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_11_1.svg
11_2,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_11_2.svg
11_3,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_11_3.svg
11_4,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_11_4.svg
11_5,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_11_5.svg
11_6,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_11_6.svg
11_7,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_11_7.svg
11_8,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_11_8.svg
12_1,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_12_1.svg
12_2,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_12_2.svg
12_3,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_12_3.svg
12_4,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_12_4.svg
12_5,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_12_5.svg
12_6,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_12_6.svg
12_7,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_12_7.svg
12_8,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_12_8.svg
13_1,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_13_1.svg
13_2,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_13_2.svg
13_3,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_13_3.svg
13_4,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_13_4.svg
13_5,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_13_5.svg
13_6,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_13_6.svg
13_7,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_13_7.svg
13_8,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_13_8.svg
14_1,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_14_1.svg
14_2,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_14_2.svg
14_3,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_14_3.svg
14_4,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_14_4.svg
14_5,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_14_5.svg
14_6,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_14_6.svg
14_7,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_14_7.svg
14_8,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_14_8.svg
15_1,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_15_1.svg
15_2,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_15_2.svg
15_3,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_15_3.svg
15_4,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_15_4.svg
15_5,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_15_5.svg
15_6,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_15_6.svg
15_7,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_15_7.svg
15_8,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_15_8.svg
16_1,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_16_1.svg
16_2,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_16_2.svg
16_3,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_16_3.svg
16_4,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_16_4.svg
16_5,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_16_5.svg
16_6,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_16_6.svg
16_7,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_16_7.svg
16_8,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_16_8.svg
17_1,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_17_1.svg
17_2,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_17_2.svg
17_3,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_17_3.svg
17_4,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_17_4.svg
17_5,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_17_5.svg
17_6,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_17_6.svg
17_7,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_17_7.svg
17_8,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_17_8.svg
18_1,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_18_1.svg
18_2,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_18_2.svg
18_3,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_18_3.svg
18_4,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_18_4.svg
18_5,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_18_5.svg
18_6,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_18_6.svg
18_7,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_18_7.svg
18_8,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_18_8.svg
19_1,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_19_1.svg
19_2,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_19_2.svg
19_3,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_19_3.svg
19_4,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_19_4.svg
19_5,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_19_5.svg
19_6,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_19_6.svg
19_7,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_19_7.svg
19_8,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_19_8.svg
20_1,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_20_1.svg
20_2,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_20_2.svg
20_3,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_20_3.svg
20_4,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_20_4.svg
20_5,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_20_5.svg
20_6,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_20_6.svg
20_7,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_20_7.svg
20_8,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card_20_8.svg
_1,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card__1.svg
_2,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card__2.svg
_3,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card__3.svg
_4,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card__4.svg
_5,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card__5.svg
_6,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card__6.svg
_7,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card__7.svg
_8,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic_svg/card__8.svg
