label,image
9_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_9_red.png
9_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_9_green.png
9_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_9_yellow.png
9_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_9_black.png
10_blue,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_10_blue.png
10_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_10_red.png
10_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_10_green.png
10_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_10_yellow.png
10_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_10_black.png
11_blue,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_11_blue.png
11_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_11_red.png
11_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_11_green.png
11_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_11_yellow.png
11_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_11_black.png
12_blue,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_12_blue.png
12_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_12_red.png
12_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_12_green.png
12_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_12_yellow.png
12_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_12_black.png
13_blue,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_13_blue.png
13_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_13_red.png
13_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_13_green.png
13_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_13_yellow.png
13_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_13_black.png
14_blue,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_14_blue.png
14_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_14_red.png
14_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_14_green.png
14_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_14_yellow.png
14_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_14_black.png
15_blue,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_15_blue.png
15_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_15_red.png
15_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_15_green.png
15_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_15_yellow.png
15_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/voodoo/card_15_black.png
