label,image,item-count
hoax09,https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/f673a35e-eedb-4b0d-82f2-9594130b78ac.jpg?alt=media&token=9c2e235b-5c3f-4a6b-8c5e-5538f3dc3225,1
hoax10,https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/93709387-cbdf-4ca2-b442-6d1a836a66d3.jpg?alt=media&token=cbdd64ab-1d79-4ff8-9b74-2092d9c9bbc3,1
hoax11,https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/061140aa-25f5-418f-a745-3fe047c943e7.jpg?alt=media&token=887f3b3e-f399-495b-9446-06b4526f005d,1
hoax12,https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/7cd97bd2-1fd9-4185-84ef-9cb183aa4895.jpg?alt=media&token=d3d8c78d-8b57-4f6b-ba3c-8f871a21f5c3,1
hoax13,https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/185adbc0-6ecf-4992-9662-3a1978888c5e.jpg?alt=media&token=d29d4046-4086-496f-81d8-d2a013b75bc8,1
hoax14,https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/5e54b9b9-0c8b-4471-9418-b4c13f124f1a.jpg?alt=media&token=5d438dc6-c551-49b7-88e2-0e7303f66139,1
hoax17,https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/9358f5a8-0e68-4683-a9ea-c5fa16b7f989.jpg?alt=media&token=1fae8d0a-c1cc-42f0-904f-44a518cb8ca6,1
hoax18,https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/a2692026-e939-4dcc-a103-316551a7824e.jpg?alt=media&token=9df49c1e-a101-4d5d-8404-b6e38bf4efeb,1
hoax19,https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/c53506ec-3b66-48a2-8e8c-464220c27f30.jpg?alt=media&token=5173ea93-1069-4c84-ac9c-9ee04291bc28,1
hoax20,https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/78397d8b-59ca-42b4-b857-5ae8c4e43d59.jpg?alt=media&token=de523e98-ee13-4d72-b338-ee6c5da5a4b6,1
hoax21,https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/561d7a92-f407-4fb2-ae0b-e67c404e55ff.jpg?alt=media&token=8e78df2f-1ed4-4ba1-8147-a6fb148d5665,1
hoax22,https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/366cff8d-c17f-403a-82fb-6beff74ea601.jpg?alt=media&token=231a260e-5164-443a-b14a-50e21b2b6299,1
hoax24,https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/c3f5a38f-64f3-43c0-bdcf-a20bf6785853.jpg?alt=media&token=23766215-e374-4c83-b969-cf184a7d79d6,1
hoax25,https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/0b994193-7ccc-4ac8-ab79-a383e2a342c2.jpg?alt=media&token=c51c16ab-1675-443e-b5a6-4f8aaac9d426,1
hoax26,https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/3ce9a156-6f08-4bd4-ba72-c32a5a1f6fd7.jpg?alt=media&token=2ddfee48-5146-4845-88ed-52934d4494ea,1
hoax27,https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/9ca0fdc2-112a-4f32-a2c9-74d104864adc.jpg?alt=media&token=4740b6b4-e33c-4b4c-9c46-47bcf3862779,1
hoax28,https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/1e2cfb3d-0103-4496-9313-9078b799b464.jpg?alt=media&token=3ebeb7fe-bd56-48c7-92d6-42e0ae1409e0,1
hoax29,https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/26a8fafa-d37f-42be-9839-4f7feb55b386.jpg?alt=media&token=aeb08ca3-720f-4af9-adaf-aa769021cf9b,1
mutant105,https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/f09bf94e-26d6-408a-b977-9bf643f78a77.jpg?alt=media&token=8e2f8f49-f7fc-4e6a-a516-4f54ee79a94a,1
pillar26,https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/d7f55aa7-9b2e-4852-ae08-fc2cec5bad22.jpg?alt=media&token=0120fd88-ad8c-4ebb-a426-4d231986e06a,1
terrah05,https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/d81c39de-fc78-42fc-9b6c-3884f91503ad.jpg?alt=media&token=c293589b-f99e-4e3f-9567-4db50a6d4325,1
