label,image
2_white,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_2_white.png
3_blue,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_3_blue.png
3_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_3_red.png
3_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_3_green.png
3_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_3_yellow.png
3_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_3_black.png
3_orange,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_3_orange.png
3_purple,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_3_purple.png
3_white,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_3_white.png
4_blue,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_4_blue.png
4_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_4_red.png
4_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_4_green.png
4_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_4_yellow.png
4_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_4_black.png
4_orange,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_4_orange.png
4_purple,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_4_purple.png
4_white,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_4_white.png
5_blue,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_5_blue.png
5_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_5_red.png
5_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_5_green.png
5_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_5_yellow.png
5_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_5_black.png
5_orange,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_5_orange.png
5_purple,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_5_purple.png
5_white,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_5_white.png
6_blue,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_6_blue.png
6_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_6_red.png
6_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_6_green.png
6_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_6_yellow.png
6_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_6_black.png
6_orange,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_6_orange.png
6_purple,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_6_purple.png
6_white,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_6_white.png
7_blue,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_7_blue.png
7_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_7_red.png
7_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_7_green.png
7_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_7_yellow.png
7_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_7_black.png
7_orange,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_7_orange.png
7_purple,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_7_purple.png
7_white,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_7_white.png
8_blue,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_8_blue.png
8_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_8_red.png
8_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_8_green.png
8_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_8_yellow.png
8_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_8_black.png
8_orange,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_8_orange.png
8_purple,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_8_purple.png
8_white,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_8_white.png
9_blue,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_9_blue.png
9_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_9_red.png
9_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_9_green.png
9_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_9_yellow.png
9_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_9_black.png
9_orange,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_9_orange.png
9_purple,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_9_purple.png
9_white,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_9_white.png
10_blue,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_10_blue.png
10_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_10_red.png
10_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_10_green.png
10_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_10_yellow.png
10_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_10_black.png
10_orange,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_10_orange.png
10_purple,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_10_purple.png
10_white,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_10_white.png
11_blue,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_11_blue.png
11_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_11_red.png
11_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_11_green.png
11_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_11_yellow.png
11_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_11_black.png
11_orange,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_11_orange.png
11_purple,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_11_purple.png
11_white,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_11_white.png
12_blue,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_12_blue.png
12_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_12_red.png
12_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_12_green.png
12_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_12_yellow.png
12_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_12_black.png
12_orange,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_12_orange.png
12_purple,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_12_purple.png
12_white,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_12_white.png
13_blue,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_13_blue.png
13_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_13_red.png
13_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_13_green.png
13_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_13_yellow.png
13_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_13_black.png
13_orange,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_13_orange.png
13_purple,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_13_purple.png
13_white,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_13_white.png
14_blue,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_14_blue.png
14_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_14_red.png
14_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_14_green.png
14_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_14_yellow.png
14_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_14_black.png
14_orange,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_14_orange.png
14_purple,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_14_purple.png
14_white,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_14_white.png
15_blue,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_15_blue.png
15_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_15_red.png
15_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_15_green.png
15_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_15_yellow.png
15_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_15_black.png
15_orange,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_15_orange.png
15_purple,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_15_purple.png
15_white,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_15_white.png
16_blue,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_16_blue.png
16_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_16_red.png
16_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_16_green.png
16_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_16_yellow.png
16_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_16_black.png
16_orange,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_16_orange.png
16_purple,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_16_purple.png
16_white,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_16_white.png
17_blue,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_17_blue.png
17_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_17_red.png
17_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_17_green.png
17_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_17_yellow.png
17_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_17_black.png
17_orange,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_17_orange.png
17_purple,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_17_purple.png
17_white,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_17_white.png
18_blue,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_18_blue.png
18_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_18_red.png
18_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_18_green.png
18_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_18_yellow.png
18_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_18_black.png
18_orange,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_18_orange.png
18_purple,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_18_purple.png
18_white,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_18_white.png
19_blue,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_19_blue.png
19_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_19_red.png
19_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_19_green.png
19_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_19_yellow.png
19_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_19_black.png
19_orange,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_19_orange.png
19_purple,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_19_purple.png
19_white,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_19_white.png
20_blue,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_20_blue.png
20_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_20_red.png
20_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_20_green.png
20_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_20_yellow.png
20_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_20_black.png
20_orange,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_20_orange.png
20_purple,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_20_purple.png
20_white,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card_20_white.png
_blue,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card__blue.png
_red,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card__red.png
_green,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card__green.png
_yellow,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card__yellow.png
_black,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card__black.png
_orange,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card__orange.png
_purple,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card__purple.png
_white,https://raw.githubusercontent.com/mcgriffiths/cardgames/master/generic/card__white.png
